주상병명	진료년도	연령	진료인원(명)
수면장애	2020	80대 이상	191
수면장애	2020	20대	69
수면장애	2020	30대	127
수면장애	2020	40대	215
수면장애	2020	50대	332
수면장애	2020	60대	474
수면장애	2020	70대	358
수면장애	2020	80대 이상	223
수면장애	2020	40대	0
수면장애	2020	60대	0
수면장애	2020	20대	30
수면장애	2020	30대	48
수면장애	2020	40대	69
수면장애	2020	50대	102
수면장애	2020	60대	137
수면장애	2020	70대	124
수면장애	2020	80대 이상	98
수면장애	2020	20대	40
수면장애	2020	30대	73
수면장애	2020	40대	138
수면장애	2020	50대	218
수면장애	2020	60대	307
수면장애	2020	70대	223
수면장애	2020	80대 이상	173
수면장애	2020	20대	57
수면장애	2020	30대	126
수면장애	2020	40대	222
수면장애	2020	50대	340
수면장애	2020	60대	528
수면장애	2020	70대	397
수면장애	2020	80대 이상	263
수면장애	2020	20대	219
수면장애	2020	30대	365
수면장애	2020	40대	541
수면장애	2020	50대	732
수면장애	2020	60대	765
수면장애	2020	70대	616
수면장애	2020	80대 이상	460
수면장애	2020	20대	198
수면장애	2020	30대	473
수면장애	2020	40대	626
수면장애	2020	50대	756
수면장애	2020	60대	770
수면장애	2020	70대	544
수면장애	2020	80대 이상	408
수면장애	2020	20대	97
수면장애	2020	30대	159
수면장애	2020	40대	304
수면장애	2020	50대	411
수면장애	2020	60대	532
수면장애	2020	70대	401
수면장애	2020	80대 이상	298
수면장애	2020	20대	45
수면장애	2020	30대	88
수면장애	2020	40대	165
수면장애	2020	50대	210
수면장애	2020	60대	231
수면장애	2020	70대	169
수면장애	2020	80대 이상	125
수면장애	2020	20대	12
수면장애	2020	30대	44
수면장애	2020	40대	69
수면장애	2020	50대	104
수면장애	2020	60대	173
수면장애	2020	70대	117
수면장애	2020	80대 이상	51
수면장애	2020	20대	35
수면장애	2020	30대	88
수면장애	2020	40대	137
수면장애	2020	50대	209
수면장애	2020	60대	216
수면장애	2020	70대	187
수면장애	2020	80대 이상	124
수면장애	2020	20대	26
수면장애	2020	30대	48
수면장애	2020	40대	86
수면장애	2020	50대	118
수면장애	2020	60대	166
수면장애	2020	70대	123
수면장애	2020	80대 이상	95
수면장애	2020	20대	29
수면장애	2020	30대	74
수면장애	2020	40대	103
수면장애	2020	50대	172
수면장애	2020	60대	236
수면장애	2020	70대	141
수면장애	2020	80대 이상	119
수면장애	2020	20대	18
수면장애	2020	30대	26
수면장애	2020	40대	63
수면장애	2020	50대	107
수면장애	2020	60대	211
수면장애	2020	70대	135
수면장애	2020	80대 이상	111
수면장애	2020	20대	16
수면장애	2020	30대	30
수면장애	2020	40대	85
수면장애	2020	50대	113
수면장애	2020	60대	225
수면장애	2020	70대	199
수면장애	2020	80대 이상	157
수면장애	2020	20대	21
수면장애	2020	30대	35
수면장애	2020	40대	67
수면장애	2020	50대	131
수면장애	2020	60대	213
수면장애	2020	70대	182
수면장애	2020	80대 이상	111
수면장애	2020	20대	15
수면장애	2020	30대	43
수면장애	2020	40대	85
수면장애	2020	50대	124
수면장애	2020	60대	148
수면장애	2020	70대	155
수면장애	2020	80대 이상	78
수면장애	2020	20대	29
수면장애	2020	30대	58
수면장애	2020	40대	108
수면장애	2020	50대	140
수면장애	2020	60대	155
수면장애	2020	70대	153
수면장애	2020	80대 이상	108
수면장애	2020	20대	19
수면장애	2020	30대	37
수면장애	2020	40대	35
수면장애	2020	50대	69
수면장애	2020	60대	91
수면장애	2020	70대	70
수면장애	2020	80대 이상	44
수면장애	2020	20대	14
수면장애	2020	30대	38
수면장애	2020	40대	42
수면장애	2020	50대	69
수면장애	2020	60대	80
수면장애	2020	70대	55
수면장애	2020	80대 이상	34
수면장애	2020	20대	22
수면장애	2020	30대	43
수면장애	2020	40대	62
수면장애	2020	50대	93
수면장애	2020	60대	120
수면장애	2020	70대	65
수면장애	2020	80대 이상	61
수면장애	2020	20대	13
수면장애	2020	30대	15
수면장애	2020	40대	30
수면장애	2020	50대	45
수면장애	2020	60대	55
수면장애	2020	70대	55
수면장애	2020	80대 이상	41
수면장애	2020	20대	21
수면장애	2020	30대	27
수면장애	2020	40대	39
수면장애	2020	50대	76
수면장애	2020	60대	123
수면장애	2020	70대	106
수면장애	2020	80대 이상	58
수면장애	2020	20대	106
수면장애	2020	30대	210
수면장애	2020	40대	313
수면장애	2020	50대	465
수면장애	2020	60대	420
수면장애	2020	70대	312
수면장애	2020	80대 이상	250
수면장애	2020	20대	152
수면장애	2020	30대	224
수면장애	2020	40대	374
수면장애	2020	50대	442
수면장애	2020	60대	422
수면장애	2020	70대	308
수면장애	2020	80대 이상	246
수면장애	2020	20대	234
수면장애	2020	30대	462
수면장애	2020	40대	598
수면장애	2020	50대	579
수면장애	2020	60대	514
수면장애	2020	70대	314
수면장애	2020	80대 이상	212
수면장애	2020	20대	131
수면장애	2020	30대	339
수면장애	2020	40대	388
수면장애	2020	50대	398
수면장애	2020	60대	399
수면장애	2020	70대	275
수면장애	2020	80대 이상	171
수면장애	2020	20대	104
수면장애	2020	30대	238
수면장애	2020	40대	378
수면장애	2020	50대	536
수면장애	2020	60대	566
수면장애	2020	70대	466
수면장애	2020	80대 이상	332
수면장애	2020	20대	76
수면장애	2020	30대	136
수면장애	2020	40대	221
수면장애	2020	50대	391
수면장애	2020	60대	459
수면장애	2020	70대	333
수면장애	2020	80대 이상	177
수면장애	2020	20대	13
수면장애	2020	30대	23
수면장애	2020	40대	44
수면장애	2020	50대	73
수면장애	2020	60대	132
수면장애	2020	70대	128
수면장애	2020	80대 이상	101
수면장애	2020	20대	18
수면장애	2020	30대	25
수면장애	2020	40대	58
수면장애	2020	50대	134
수면장애	2020	60대	229
수면장애	2020	70대	195
수면장애	2020	80대 이상	156
수면장애	2020	20대	23
수면장애	2020	30대	30
수면장애	2020	40대	57
수면장애	2020	50대	108
수면장애	2020	60대	153
수면장애	2020	70대	145
수면장애	2020	80대 이상	116
수면장애	2020	20대	22
수면장애	2020	30대	39
수면장애	2020	40대	43
수면장애	2020	50대	79
수면장애	2020	60대	79
수면장애	2020	70대	69
수면장애	2020	80대 이상	51
수면장애	2020	20대	57
수면장애	2020	30대	156
수면장애	2020	40대	216
수면장애	2020	50대	250
수면장애	2020	60대	244
수면장애	2020	70대	187
수면장애	2020	80대 이상	149
수면장애	2020	20대	12
수면장애	2020	30대	25
수면장애	2020	40대	36
수면장애	2020	50대	83
수면장애	2020	60대	112
수면장애	2020	70대	109
수면장애	2020	80대 이상	106
수면장애	2020	20대	61
수면장애	2020	30대	139
수면장애	2020	40대	209
수면장애	2020	50대	315
수면장애	2020	60대	381
수면장애	2020	70대	298
수면장애	2020	80대 이상	193
수면장애	2020	20대	11
수면장애	2020	30대	25
수면장애	2020	40대	48
수면장애	2020	50대	110
수면장애	2020	60대	191
수면장애	2020	70대	166
수면장애	2020	80대 이상	177
수면장애	2020	20대	167
수면장애	2020	30대	297
수면장애	2020	40대	495
수면장애	2020	50대	603
수면장애	2020	60대	574
수면장애	2020	70대	361
수면장애	2020	80대 이상	263
수면장애	2020	20대	364
수면장애	2020	30대	694
수면장애	2020	40대	909
수면장애	2020	50대	921
수면장애	2020	60대	675
수면장애	2020	70대	406
수면장애	2020	80대 이상	278
수면장애	2020	20대	56
수면장애	2020	30대	95
수면장애	2020	40대	155
수면장애	2020	50대	287
수면장애	2020	60대	368
수면장애	2020	70대	312
수면장애	2020	80대 이상	248
수면장애	2020	20대	61
수면장애	2020	30대	120
수면장애	2020	40대	167
수면장애	2020	50대	330
수면장애	2020	60대	438
수면장애	2020	70대	334
수면장애	2020	80대 이상	272
수면장애	2020	20대	169
수면장애	2020	30대	414
수면장애	2020	40대	634
수면장애	2020	50대	705
수면장애	2020	60대	658
수면장애	2020	70대	496
수면장애	2020	80대 이상	372
수면장애	2020	20대	134
수면장애	2020	30대	246
수면장애	2020	40대	383
수면장애	2020	50대	460
수면장애	2020	60대	418
수면장애	2020	70대	350
수면장애	2020	80대 이상	226
수면장애	2020	20대	55
수면장애	2020	30대	100
수면장애	2020	40대	149
수면장애	2020	50대	240
수면장애	2020	60대	393
수면장애	2020	70대	414
수면장애	2020	80대 이상	296
수면장애	2020	20대	19
수면장애	2020	30대	41
수면장애	2020	40대	76
수면장애	2020	50대	98
수면장애	2020	60대	88
수면장애	2020	70대	45
수면장애	2020	80대 이상	44
수면장애	2020	20대	88
수면장애	2020	30대	219
수면장애	2020	40대	360
수면장애	2020	50대	422
수면장애	2020	60대	432
수면장애	2020	70대	384
수면장애	2020	80대 이상	262
수면장애	2020	20대	23
수면장애	2020	30대	44
수면장애	2020	40대	66
수면장애	2020	50대	129
수면장애	2020	60대	204
수면장애	2020	70대	233
수면장애	2020	80대 이상	173
수면장애	2020	20대	33
수면장애	2020	30대	51
수면장애	2020	40대	67
수면장애	2020	50대	135
수면장애	2020	60대	236
수면장애	2020	70대	262
수면장애	2020	80대 이상	267
수면장애	2020	20대	20
수면장애	2020	30대	22
수면장애	2020	40대	69
수면장애	2020	50대	103
수면장애	2020	60대	142
수면장애	2020	70대	156
수면장애	2020	80대 이상	94
수면장애	2020	20대	12
수면장애	2020	30대	16
수면장애	2020	40대	29
수면장애	2020	50대	62
수면장애	2020	60대	93
수면장애	2020	70대	98
수면장애	2020	80대 이상	101
수면장애	2020	20대	48
수면장애	2020	30대	115
수면장애	2020	40대	183
수면장애	2020	50대	268
수면장애	2020	60대	373
수면장애	2020	70대	385
수면장애	2020	80대 이상	309
수면장애	2020	20대	30
수면장애	2020	30대	61
수면장애	2020	40대	116
수면장애	2020	50대	169
수면장애	2020	60대	259
수면장애	2020	70대	211
수면장애	2020	80대 이상	184
수면장애	2020	20대	32
수면장애	2020	30대	87
수면장애	2020	40대	133
수면장애	2020	50대	206
수면장애	2020	60대	284
수면장애	2020	70대	267
수면장애	2020	80대 이상	165
수면장애	2020	40대	0
수면장애	2020	50대	0
수면장애	2020	20대	258
수면장애	2020	30대	431
수면장애	2020	40대	664
수면장애	2020	50대	853
수면장애	2020	60대	726
수면장애	2020	70대	601
수면장애	2020	80대 이상	339
수면장애	2020	20대	220
수면장애	2020	30대	394
수면장애	2020	40대	571
수면장애	2020	50대	618
수면장애	2020	60대	581
수면장애	2020	70대	474
수면장애	2020	80대 이상	275
수면장애	2020	20대	143
수면장애	2020	30대	269
수면장애	2020	40대	475
수면장애	2020	50대	604
수면장애	2020	60대	727
수면장애	2020	70대	571
수면장애	2020	80대 이상	313
수면장애	2020	20대	176
수면장애	2020	30대	275
수면장애	2020	40대	451
수면장애	2020	50대	739
수면장애	2020	60대	805
수면장애	2020	70대	652
수면장애	2020	80대 이상	433
수면장애	2020	20대	55
수면장애	2020	30대	91
수면장애	2020	40대	161
수면장애	2020	50대	228
수면장애	2020	60대	266
수면장애	2020	70대	246
수면장애	2020	80대 이상	187
수면장애	2020	20대	31
수면장애	2020	30대	40
수면장애	2020	40대	105
수면장애	2020	50대	174
수면장애	2020	60대	241
수면장애	2020	70대	217
수면장애	2020	80대 이상	186
수면장애	2020	20대	44
수면장애	2020	30대	72
수면장애	2020	40대	105
수면장애	2020	50대	209
수면장애	2020	60대	281
수면장애	2020	70대	285
수면장애	2020	80대 이상	192
수면장애	2020	20대	63
수면장애	2020	30대	97
수면장애	2020	40대	142
수면장애	2020	50대	208
수면장애	2020	60대	226
수면장애	2020	70대	210
수면장애	2020	80대 이상	130
수면장애	2020	20대	11
수면장애	2020	30대	12
수면장애	2020	40대	26
수면장애	2020	50대	45
수면장애	2020	60대	79
수면장애	2020	70대	76
수면장애	2020	80대 이상	49
수면장애	2020	20대	14
수면장애	2020	30대	20
수면장애	2020	40대	30
수면장애	2020	50대	50
수면장애	2020	60대	84
수면장애	2020	70대	86
수면장애	2020	80대 이상	101
수면장애	2020	20대	9
수면장애	2020	30대	18
수면장애	2020	40대	40
수면장애	2020	50대	60
수면장애	2020	60대	95
수면장애	2020	70대	88
수면장애	2020	80대 이상	95
수면장애	2020	20대	16
수면장애	2020	30대	15
수면장애	2020	40대	43
수면장애	2020	50대	74
수면장애	2020	60대	101
수면장애	2020	70대	90
수면장애	2020	80대 이상	75
수면장애	2020	20대	19
수면장애	2020	30대	15
수면장애	2020	40대	38
수면장애	2020	50대	63
수면장애	2020	60대	80
수면장애	2020	70대	87
수면장애	2020	80대 이상	79
수면장애	2020	20대	32
수면장애	2020	30대	33
수면장애	2020	40대	63
수면장애	2020	50대	107
수면장애	2020	60대	146
수면장애	2020	70대	178
수면장애	2020	80대 이상	151
수면장애	2020	20대	27
수면장애	2020	30대	39
수면장애	2020	40대	89
수면장애	2020	50대	121
수면장애	2020	60대	162
수면장애	2020	70대	133
수면장애	2020	80대 이상	122
수면장애	2020	20대	124
수면장애	2020	30대	265
수면장애	2020	40대	406
수면장애	2020	50대	492
수면장애	2020	60대	435
수면장애	2020	70대	366
수면장애	2020	80대 이상	167
수면장애	2020	20대	162
수면장애	2020	30대	233
수면장애	2020	40대	390
수면장애	2020	50대	440
수면장애	2020	60대	483
수면장애	2020	70대	328
수면장애	2020	80대 이상	148
수면장애	2020	20대	198
수면장애	2020	30대	314
수면장애	2020	40대	403
수면장애	2020	50대	523
수면장애	2020	60대	459
수면장애	2020	70대	341
수면장애	2020	80대 이상	253
수면장애	2020	20대	94
수면장애	2020	30대	135
수면장애	2020	40대	212
수면장애	2020	50대	277
수면장애	2020	60대	301
수면장애	2020	70대	317
수면장애	2020	80대 이상	199
수면장애	2020	20대	85
수면장애	2020	30대	149
수면장애	2020	40대	263
수면장애	2020	50대	404
수면장애	2020	60대	276
수면장애	2020	70대	184
수면장애	2020	80대 이상	122
수면장애	2020	20대	28
수면장애	2020	30대	50
수면장애	2020	40대	62
수면장애	2020	50대	112
수면장애	2020	60대	179
수면장애	2020	70대	193
수면장애	2020	80대 이상	151
수면장애	2020	20대	9
수면장애	2020	30대	10
수면장애	2020	40대	21
수면장애	2020	50대	43
수면장애	2020	60대	53
수면장애	2020	70대	65
수면장애	2020	80대 이상	68
수면장애	2020	20대	9
수면장애	2020	30대	20
수면장애	2020	40대	26
수면장애	2020	50대	38
수면장애	2020	60대	71
수면장애	2020	70대	63
